repo_id,release_line_id,release_id,file_path,dep_count,dep_names,dep_versions
65466,1,5924,requirements.txt,27,"[""dacite"", ""einops"", ""einx"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""num2words"", ""numpy"", ""omegaconf"", ""phonemizer-fork"", ""pyloudnorm"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""soxr"", ""spacy"", ""tiktoken"", ""tqdm"", ""transformers"", ""uvicorn"", ""webrtcvad""]","{""dacite"": "">=1.9.2"", ""einops"": ""==0.8.1"", ""einx"": ""==0.3.0"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.22.0"", ""mlx-lm"": "">=0.22.2"", ""mlx-vlm"": "">=0.1.21"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""omegaconf"": ""==2.3.0"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""soxr"": "">=0.5.0.post1"", ""spacy"": "">=3.8.4"", ""tiktoken"": "">=0.9.0"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0"", ""webrtcvad"": "">=2.0.10""}"
65466,1,5925,requirements.txt,23,"[""encodec"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""mlx-whisper"", ""num2words"", ""numpy"", ""phonemizer-fork"", ""pyloudnorm"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""torch"", ""tqdm"", ""transformers"", ""uvicorn""]","{""encodec"": "">=0.1.1"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.22.0"", ""mlx-lm"": "">=0.22.2"", ""mlx-vlm"": "">=0.1.21"", ""mlx-whisper"": "">=0.4.2"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""phonemizer-fork"": "">=3.3.2"", ""pyloudnorm"": "">=0.1.1"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""torch"": "">=2.5.1"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0""}"
65466,1,5926,requirements.txt,22,"[""encodec"", ""espeakng-loader"", ""fastapi"", ""fastrtc"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""mlx-whisper"", ""num2words"", ""numpy"", ""phonemizer-fork"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""torch"", ""tqdm"", ""transformers"", ""uvicorn""]","{""encodec"": "">=0.1.1"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""fastrtc"": """", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.22.0"", ""mlx-lm"": "">=0.22.2"", ""mlx-vlm"": "">=0.1.21"", ""mlx-whisper"": "">=0.4.2"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""phonemizer-fork"": "">=3.3.2"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""torch"": "">=2.5.1"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0""}"
65466,1,5927,requirements.txt,22,"[""encodec"", ""espeakng-loader"", ""fastapi"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""mlx-whisper"", ""num2words"", ""numpy"", ""phonemizer-fork"", ""sentencepiece"", ""snac"", ""sounddevice"", ""soundfile"", ""spacy"", ""torch"", ""tqdm"", ""transformers"", ""uvicorn""]","{""encodec"": "">=0.1.1"", ""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.22.0"", ""mlx-lm"": "">=0.22.2"", ""mlx-vlm"": "">=0.1.21"", ""mlx-whisper"": "">=0.4.2"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""phonemizer-fork"": "">=3.3.2"", ""sentencepiece"": "">=0.2.0"", ""snac"": "">=1.2.1"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""torch"": "">=2.5.1"", ""tqdm"": "">=4.67.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0""}"
65466,1,5928,requirements.txt,18,"[""espeakng-loader"", ""fastapi"", ""huggingface-hub"", ""loguru"", ""misaki"", ""mlx"", ""mlx-lm"", ""mlx-vlm"", ""num2words"", ""numpy"", ""phonemizer-fork"", ""sentencepiece"", ""sounddevice"", ""soundfile"", ""spacy"", ""torch"", ""transformers"", ""uvicorn""]","{""espeakng-loader"": "">=0.2.4"", ""fastapi"": "">=0.95.0"", ""huggingface-hub"": "">=0.27.0"", ""loguru"": "">=0.7.3"", ""misaki"": "">=0.8.2"", ""mlx"": "">=0.22.0"", ""mlx-lm"": "">=0.21.5"", ""mlx-vlm"": "">=0.1.14"", ""num2words"": "">=0.5.14"", ""numpy"": "">=1.26.4"", ""phonemizer-fork"": "">=3.3.2"", ""sentencepiece"": "">=0.2.0"", ""sounddevice"": "">=0.5.1"", ""soundfile"": "">=0.13.1"", ""spacy"": "">=3.8.4"", ""torch"": "">=2.5.1"", ""transformers"": "">=4.49.0"", ""uvicorn"": "">=0.22.0""}"
65656,1,5930,pyproject.toml,8,"[""autoawq"", ""compressed-tensors"", ""loguru"", ""mpi4py"", ""peft"", ""tensorrt-llm"", ""torch"", ""typer""]","{""autoawq"": """", ""compressed-tensors"": """", ""loguru"": """", ""mpi4py"": ""==3.*"", ""peft"": """", ""tensorrt-llm"": ""==0.20.0"", ""torch"": ""==2.7.0"", ""typer"": """"}"
65656,1,5931,pyproject.toml,12,"[""auto-gptq"", ""autoawq"", ""compressed-tensors"", ""loguru"", ""mpi4py"", ""peft"", ""tensorrt-cu12"", ""tensorrt-cu12-bindings"", ""tensorrt-cu12-libs"", ""tensorrt-llm"", ""torch"", ""typer""]","{""auto-gptq"": """", ""autoawq"": ""@ git+https://github.com/casper-hansen/AutoAWQ.git@710fe050a938fb73e08d0882245a212389605a90"", ""compressed-tensors"": """", ""loguru"": """", ""mpi4py"": ""==3.*"", ""peft"": "">=0.14.0"", ""tensorrt-cu12"": ""==10.7.0"", ""tensorrt-cu12-bindings"": ""==10.7.0"", ""tensorrt-cu12-libs"": ""==10.7.0"", ""tensorrt-llm"": ""==0.16.0"", ""torch"": ""==2.5.*"", ""typer"": """"}"
65656,1,5932,pyproject.toml,12,"[""auto-gptq"", ""autoawq"", ""compressed-tensors"", ""loguru"", ""mpi4py"", ""peft"", ""tensorrt-cu12"", ""tensorrt-cu12-bindings"", ""tensorrt-cu12-libs"", ""tensorrt-llm"", ""torch"", ""typer""]","{""auto-gptq"": """", ""autoawq"": """", ""compressed-tensors"": """", ""loguru"": """", ""mpi4py"": ""==3.*"", ""peft"": "">=0.14.0"", ""tensorrt-cu12"": ""==10.7.0"", ""tensorrt-cu12-bindings"": ""==10.7.0"", ""tensorrt-cu12-libs"": ""==10.7.0"", ""tensorrt-llm"": ""==0.16.0"", ""torch"": ""==2.5.*"", ""typer"": """"}"
65656,1,5933,pyproject.toml,7,"[""loguru"", ""peft"", ""tensorrt-cu12"", ""tensorrt-cu12-bindings"", ""tensorrt-cu12-libs"", ""tensorrt-llm"", ""typer""]","{""loguru"": ""*"", ""peft"": "">=0.14.0"", ""tensorrt-cu12"": ""10.7.0"", ""tensorrt-cu12-bindings"": ""10.7.0"", ""tensorrt-cu12-libs"": ""10.7.0"", ""tensorrt-llm"": ""0.16.0"", ""typer"": ""*""}"
67180,1,6111,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,1,6111,pyproject.toml,0,[],{}
67180,1,6112,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,1,6112,pyproject.toml,0,[],{}
67180,1,6113,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,1,6113,pyproject.toml,0,[],{}
67180,1,6114,pyproject.toml,0,[],{}
67180,1,6115,pyproject.toml,0,[],{}
67180,1,6116,pyproject.toml,0,[],{}
67180,1,6117,pyproject.toml,0,[],{}
67180,1,6118,pyproject.toml,0,[],{}
67180,1,6119,pyproject.toml,0,[],{}
67180,1,6120,pyproject.toml,0,[],{}
67180,1,6121,pyproject.toml,0,[],{}
67180,1,6122,pyproject.toml,0,[],{}
67180,1,6123,pyproject.toml,0,[],{}
67180,1,6124,pyproject.toml,0,[],{}
67180,1,6125,pyproject.toml,0,[],{}
67180,1,6126,pyproject.toml,0,[],{}
67180,1,6127,pyproject.toml,0,[],{}
67180,1,6128,pyproject.toml,0,[],{}
67180,1,6129,pyproject.toml,0,[],{}
67180,1,6129,requirements.txt,19,"[""cmake"", ""fastapi"", ""ninja"", ""numpy"", ""outlines"", ""prometheus-client"", ""psutil"", ""py-cpuinfo"", ""pydantic"", ""pynvml"", ""ray"", ""requests"", ""sentencepiece"", ""tiktoken"", ""torch"", ""transformers"", ""triton"", ""uvicorn"", ""xformers""]","{""cmake"": "">=3.21"", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""outlines"": ""== 0.0.34"", ""prometheus-client"": "">= 0.18.0"", ""psutil"": """", ""py-cpuinfo"": """", ""pydantic"": "">= 2.0  # Required for OpenAI server."", ""pynvml"": ""== 11.5.0"", ""ray"": "">= 2.9"", ""requests"": """", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""tiktoken"": ""== 0.6.0 # Required for DBRX tokenizer"", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.39.1  # Required for StarCoder2 & Llava."", ""triton"": "">= 2.1.0"", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,1,6130,pyproject.toml,0,[],{}
67180,1,6130,requirements.txt,19,"[""cmake"", ""fastapi"", ""ninja"", ""numpy"", ""outlines"", ""prometheus-client"", ""psutil"", ""py-cpuinfo"", ""pydantic"", ""pynvml"", ""ray"", ""requests"", ""sentencepiece"", ""tiktoken"", ""torch"", ""transformers"", ""triton"", ""uvicorn"", ""xformers""]","{""cmake"": "">=3.21"", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""outlines"": ""== 0.0.34"", ""prometheus-client"": "">= 0.18.0"", ""psutil"": """", ""py-cpuinfo"": """", ""pydantic"": "">= 2.0  # Required for OpenAI server."", ""pynvml"": ""== 11.5.0"", ""ray"": "">= 2.9"", ""requests"": """", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""tiktoken"": ""== 0.6.0 # Required for DBRX tokenizer"", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.39.1  # Required for StarCoder2 & Llava."", ""triton"": "">= 2.1.0"", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,1,6131,pyproject.toml,0,[],{}
67180,1,6131,requirements.txt,16,"[""cupy-cuda12x"", ""fastapi"", ""ninja"", ""numpy"", ""outlines"", ""prometheus-client"", ""psutil"", ""pydantic"", ""pynvml"", ""ray"", ""sentencepiece"", ""torch"", ""transformers"", ""triton"", ""uvicorn"", ""xformers""]","{""cupy-cuda12x"": ""== 12.1.0  # Required for CUDA graphs. CUDA 11.8 users should install cupy-cuda11x instead."", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""outlines"": "">= 0.0.27"", ""prometheus-client"": "">= 0.18.0"", ""psutil"": """", ""pydantic"": "">= 2.0  # Required for OpenAI server."", ""pynvml"": ""== 11.5.0"", ""ray"": "">= 2.9"", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.38.0  # Required for Gemma."", ""triton"": "">= 2.1.0"", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,1,6132,pyproject.toml,0,[],{}
67180,1,6132,requirements.txt,15,"[""aioprometheus"", ""cupy-cuda12x"", ""fastapi"", ""ninja"", ""numpy"", ""psutil"", ""pydantic"", ""pynvml"", ""ray"", ""sentencepiece"", ""torch"", ""transformers"", ""triton"", ""uvicorn"", ""xformers""]","{""aioprometheus"": """", ""cupy-cuda12x"": ""== 12.1.0  # Required for CUDA graphs. CUDA 11.8 users should install cupy-cuda11x instead."", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""psutil"": """", ""pydantic"": "">= 2.0  # Required for OpenAI server."", ""pynvml"": ""== 11.5.0"", ""ray"": "">= 2.9"", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.38.0  # Required for Gemma."", ""triton"": "">= 2.1.0"", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,1,6133,pyproject.toml,0,[],{}
67180,1,6133,requirements.txt,15,"[""aioprometheus"", ""cupy-cuda12x"", ""fastapi"", ""ninja"", ""numpy"", ""psutil"", ""pydantic"", ""pynvml"", ""ray"", ""sentencepiece"", ""torch"", ""transformers"", ""triton"", ""uvicorn"", ""xformers""]","{""aioprometheus"": """", ""cupy-cuda12x"": ""== 12.1.0  # Required for CUDA graphs. CUDA 11.8 users should install cupy-cuda11x instead."", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""psutil"": """", ""pydantic"": "">= 2.0  # Required for OpenAI server."", ""pynvml"": ""== 11.5.0"", ""ray"": "">= 2.9"", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.37.0 # Required for Qwen2"", ""triton"": "">= 2.1.0"", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,1,6134,pyproject.toml,0,[],{}
67180,1,6134,requirements.txt,13,"[""aioprometheus"", ""fastapi"", ""ninja"", ""numpy"", ""psutil"", ""pydantic"", ""pynvml"", ""ray"", ""sentencepiece"", ""torch"", ""transformers"", ""uvicorn"", ""xformers""]","{""aioprometheus"": """", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""psutil"": """", ""pydantic"": "">= 2.0  # Required for OpenAI server."", ""pynvml"": ""== 11.5.0"", ""ray"": "">= 2.9"", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.37.0 # Required for Qwen2"", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,1,6135,pyproject.toml,0,[],{}
67180,1,6135,requirements.txt,12,"[""aioprometheus"", ""fastapi"", ""ninja"", ""numpy"", ""psutil"", ""pydantic"", ""ray"", ""sentencepiece"", ""torch"", ""transformers"", ""uvicorn"", ""xformers""]","{""aioprometheus"": """", ""fastapi"": """", ""ninja"": ""# For faster builds."", ""numpy"": """", ""psutil"": """", ""pydantic"": ""== 1.10.13  # Required for OpenAI server."", ""ray"": "">= 2.5.1"", ""sentencepiece"": ""# Required for LLaMA tokenizer."", ""torch"": ""== 2.1.2"", ""transformers"": "">= 4.36.0  # Required for Mixtral."", ""uvicorn"": """", ""xformers"": ""== 0.0.23.post1  # Required for CUDA 12.1.""}"
67180,3,6082,.buildkite/pyproject.toml,0,[],{}
67180,3,6082,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6082,benchmarks/pyproject.toml,0,[],{}
67180,3,6082,pyproject.toml,0,[],{}
67180,3,6088,.buildkite/pyproject.toml,0,[],{}
67180,3,6088,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6088,benchmarks/pyproject.toml,0,[],{}
67180,3,6088,pyproject.toml,0,[],{}
67180,3,6091,.buildkite/pyproject.toml,0,[],{}
67180,3,6091,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6091,benchmarks/pyproject.toml,0,[],{}
67180,3,6091,pyproject.toml,0,[],{}
67180,3,6094,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6094,pyproject.toml,0,[],{}
67180,3,6097,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6097,pyproject.toml,0,[],{}
67180,3,6098,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6098,pyproject.toml,0,[],{}
67180,3,6102,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6102,pyproject.toml,0,[],{}
67180,3,6103,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6103,pyproject.toml,0,[],{}
67180,3,6104,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6104,pyproject.toml,0,[],{}
67180,3,6105,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6105,pyproject.toml,0,[],{}
67180,3,6106,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6106,pyproject.toml,0,[],{}
67180,3,6107,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6107,pyproject.toml,0,[],{}
67180,3,6108,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6108,pyproject.toml,0,[],{}
67180,3,6109,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6109,pyproject.toml,0,[],{}
67180,3,6110,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,3,6110,pyproject.toml,0,[],{}
67180,6,6092,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,6,6092,pyproject.toml,0,[],{}
67180,6,6093,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,6,6093,pyproject.toml,0,[],{}
67180,7,6079,.buildkite/pyproject.toml,0,[],{}
67180,7,6079,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,7,6079,benchmarks/multi_turn/requirements.txt,5,"[""aiohttp"", ""numpy"", ""pandas"", ""transformers"", ""xlsxwriter""]","{""aiohttp"": "">=3.10"", ""numpy"": "">=1.24"", ""pandas"": "">=2.0.0"", ""transformers"": "">=4.46"", ""xlsxwriter"": "">=3.2.1""}"
67180,7,6079,benchmarks/pyproject.toml,0,[],{}
67180,7,6079,pyproject.toml,0,[],{}
67180,7,6080,.buildkite/pyproject.toml,0,[],{}
67180,7,6080,benchmarks/kernels/requirements.txt,1,"[""pandas""]","{""pandas"": """"}"
67180,7,6080,benchmarks/multi_turn/requirements.txt,5,"[""aiohttp"", ""numpy"", ""pandas"", ""transformers"", ""xlsxwriter""]","{""aiohttp"": "">=3.10"", ""numpy"": "">=1.24"", ""pandas"": "">=2.0.0"", ""transformers"": "">=4.46"", ""xlsxwriter"": "">=3.2.1""}"
67180,7,6080,benchmarks/pyproject.toml,0,[],{}
67180,7,6080,pyproject.toml,0,[],{}
67395,1,6152,,0,[],{}
67395,1,6153,pyproject.toml,1,"[""lark""]","{""lark"": ""^0.11.3""}"
68238,1,6179,pyproject.toml,17,"[""faiss-cpu"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ollama"", ""ordered-set"", ""pandas"", ""py-stringcompare"", ""ray"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": ""<3.0"", ""ollama"": """", ""ordered-set"": """", ""pandas"": """", ""py-stringcompare"": """", ""ray"": """", ""scipy"": """", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6180,pyproject.toml,16,"[""faiss-cpu"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ollama"", ""ordered-set"", ""pandas"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""stringcompare"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": ""<3.0"", ""ollama"": """", ""ordered-set"": """", ""pandas"": """", ""scipy"": """", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""stringcompare"": ""@ git+https://github.com/OlivierBinette/StringCompare.git@release"", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6181,pyproject.toml,16,"[""faiss-cpu"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ollama"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": ""<3.0"", ""ollama"": """", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": """", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6182,pyproject.toml,17,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ollama"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ollama"": """", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6183,pyproject.toml,17,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ollama"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ollama"": """", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6184,pyproject.toml,16,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6185,pyproject.toml,16,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6186,pyproject.toml,16,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6187,pyproject.toml,16,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
68238,1,6188,pyproject.toml,16,"[""faiss-cpu"", ""gensim"", ""matplotlib"", ""networkx"", ""nltk"", ""numpy"", ""ordered-set"", ""pandas"", ""py-stringmatching"", ""scipy"", ""seaborn"", ""sentence-transformers"", ""shapely"", ""tqdm"", ""transformers"", ""valentine""]","{""faiss-cpu"": """", ""gensim"": """", ""matplotlib"": """", ""networkx"": """", ""nltk"": """", ""numpy"": "">= 1.7.0,<2.0"", ""ordered-set"": """", ""pandas"": """", ""py-stringmatching"": """", ""scipy"": ""==1.12"", ""seaborn"": """", ""sentence-transformers"": """", ""shapely"": """", ""tqdm"": """", ""transformers"": """", ""valentine"": ""; python_version > '3.7'""}"
